41.4,-3138781.152,2865516.881,5299983.434
41.5,-3139347.272,2865004.167,5299924.842
41.6,-3139913.353,2864491.417,5299866.184
41.7,-3140479.394,2863978.630,5299807.458
41.8,-3141045.395,2863465.807,5299748.664
41.9,-3141611.357,2862952.947,5299689.803
42.0,-3142177.278,2862440.052,5299630.875
42.1,-3142743.160,2861927.120,5299571.880
42.2,-3143309.002,2861414.151,5299512.817
42.3,-3143874.804,2860901.147,5299453.687
42.4,-3144440.567,2860388.106,5299394.489
42.5,-3145006.289,2859875.029,5299335.224
42.6,-3145571.972,2859361.916,5299275.892
42.7,-3146137.614,2858848.766,5299216.492
42.8,-3146703.217,2858335.580,5299157.025
42.9,-3147268.780,2857822.358,5299097.490
43.0,-3147834.303,2857309.100,5299037.889
43.1,-3148399.786,2856795.806,5298978.219
43.2,-3148965.229,2856282.475,5298918.483
43.3,-3149530.632,2855769.108,5298858.679
43.4,-3150095.996,2855255.705,5298798.808
43.5,-3150661.319,2854742.266,5298738.869
43.6,-3151226.603,2854228.790,5298678.863
43.7,-3151791.846,2853715.279,5298618.790
43.8,-3152357.050,2853201.731,5298558.649
43.9,-3152922.214,2852688.147,5298498.441
44.0,-3153487.337,2852174.527,5298438.166
44.1,-3154052.421,2851660.871,5298377.823
44.2,-3154617.465,2851147.178,5298317.413
44.3,-3155182.468,2850633.450,5298256.936
44.4,-3155747.432,2850119.685,5298196.391
44.5,-3156312.356,2849605.884,5298135.779
44.6,-3156877.240,2849092.047,5298075.099
44.7,-3157442.083,2848578.174,5298014.352
44.8,-3158006.887,2848064.265,5297953.538
44.9,-3158571.651,2847550.320,5297892.657
45.0,-3159136.374,2847036.338,5297831.708
45.1,-3159701.058,2846522.321,5297770.692
45.2,-3160265.701,2846008.267,5297709.608
45.3,-3160830.305,2845494.178,5297648.457
45.4,-3161394.868,2844980.052,5297587.239
45.5,-3161959.392,2844465.890,5297525.953
45.6,-3162523.875,2843951.692,5297464.600
45.7,-3163088.318,2843437.459,5297403.180
45.8,-3163652.721,2842923.189,5297341.692
45.9,-3164217.084,2842408.883,5297280.137
46.0,-3164781.407,2841894.541,5297218.515
46.1,-3165345.690,2841380.163,5297156.825
46.2,-3165909.932,2840865.749,5297095.068
46.3,-3166474.135,2840351.299,5297033.244
46.4,-3167038.297,2839836.813,5296971.352
46.5,-3167602.419,2839322.291,5296909.393
